Order ID,Timestamp,Fill Time,B/S,Contract,filledQty,Avg Fill Price,Type,Limit Price,Stop Price,Status,Trade Duration,Gap Time,Revenge Trade,Excessive Risk,Outsized Loss,No Stop Loss
7301604081,01/19/2024 12:39:06,01/19/2024 12:39:06,Sell,MNQH4,1,21408.75,Market,21408.75,,Filled,0:07:21,,,,,
7301604082,01/19/2024 12:39:06,,Buy,MNQH4,1,,Stop,,21418.75,Cancelled,,,,,,
7301604083,01/19/2024 12:39:06,01/19/2024 12:46:27,Buy,MNQH4,1,21392.25,Limit,21392.25,,Filled,,1:56:34,,,,
7301603081,01/22/2024 7:30:00,01/22/2024 7:30:00,Sell,MNQH4,1,21406,Market,21406,,Filled,0:00:11,,,,,
7301603082,01/22/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21420,Cancelled,,,,,,
7301603083,01/22/2024 7:30:00,01/22/2024 7:30:11,Buy,MNQH4,1,21384,Limit,21384,,Filled,,1:48:57,,,,
7301604871,01/22/2024 9:19:08,01/22/2024 9:19:08,Buy,MNQH4,1,21508.5,Market,21508.5,,Filled,0:09:40,,,,,
7301604872,01/22/2024 9:19:08,,Sell,MNQH4,1,,Stop,,21495.75,Cancelled,,,,,,
7301604873,01/22/2024 9:19:08,01/22/2024 9:28:48,Sell,MNQH4,1,21527.5,Limit,21527.5,,Filled,,1:22:35,,,,
7301605221,01/22/2024 10:51:23,01/22/2024 10:51:23,Sell,MNQH4,1,21361,Market,21361,,Filled,0:09:38,,,,,
7301605222,01/22/2024 10:51:23,01/22/2024 11:01:01,Buy,MNQH4,1,21369.75,Stop,,21369.75,Filled,,,,,,
7301605223,01/22/2024 10:51:23,,Buy,MNQH4,1,,Limit,21347.5,,Cancelled,,1:51:58,,,,
7301603441,01/22/2024 12:52:59,01/22/2024 12:52:59,Buy,MNQH4,1,21529.75,Market,21529.75,,Filled,0:04:33,,,,,
7301603442,01/22/2024 12:52:59,,Sell,MNQH4,1,,Stop,,21522,Cancelled,,,,,,
7301603443,01/22/2024 12:52:59,01/22/2024 12:57:32,Sell,MNQH4,1,21542,Limit,21542,,Filled,,1:33:52,,,,
7301605201,01/22/2024 14:31:24,01/22/2024 14:31:24,Buy,MNQH4,1,21359.75,Market,21359.75,,Filled,0:01:21,,,,,
7301605202,01/22/2024 14:31:24,,Sell,MNQH4,1,,Stop,,21350.75,Cancelled,,,,,,
7301605203,01/22/2024 14:31:24,01/22/2024 14:32:45,Sell,MNQH4,1,21373,Limit,21373,,Filled,,1:40:33,,,,
7301604481,01/23/2024 7:30:00,01/23/2024 7:30:00,Buy,MNQH4,1,21395,Market,21395,,Filled,0:01:57,,,,,
7301604482,01/23/2024 7:30:00,01/23/2024 7:31:57,Sell,MNQH4,1,21385.75,Stop,,21385.75,Filled,,,,,,
7301604483,01/23/2024 7:30:00,,Sell,MNQH4,1,,Limit,21406.25,,Cancelled,,1:05:19,,,,
7301605631,01/23/2024 8:37:16,01/23/2024 8:37:16,Buy,MNQH4,1,21377.25,Market,21377.25,,Filled,0:00:21,,revenge,,,
7301605632,01/23/2024 8:37:16,,Sell,MNQH4,1,,Stop,,21369.25,Cancelled,,,revenge,,,
7301605633,01/23/2024 8:37:16,01/23/2024 8:37:37,Sell,MNQH4,1,21396.75,Limit,21396.75,,Filled,,0:03:56,revenge,,,
7301603621,01/23/2024 8:41:33,01/23/2024 8:41:33,Buy,MNQH4,1,21418.5,Market,21418.5,,Filled,0:10:40,,,,,
7301603622,01/23/2024 8:41:33,01/23/2024 8:52:13,Sell,MNQH4,1,21408.25,Stop,,21408.25,Filled,,,,,,
7301603623,01/23/2024 8:41:33,,Sell,MNQH4,1,,Limit,21436.25,,Cancelled,,1:38:39,,,,
7301605511,01/23/2024 10:30:52,01/23/2024 10:30:52,Buy,MNQH4,1,21500.75,Market,21500.75,,Filled,0:11:13,,,,,
7301605512,01/23/2024 10:30:52,,Sell,MNQH4,1,,Stop,,21489.75,Cancelled,,,,,,
7301605513,01/23/2024 10:30:52,01/23/2024 10:42:05,Sell,MNQH4,1,21521.5,Limit,21521.5,,Filled,,1:30:22,,,,
7301604121,01/23/2024 12:12:27,01/23/2024 12:12:27,Buy,MNQH4,1,21517.25,Market,21517.25,,Filled,0:06:34,,,,,
7301604122,01/23/2024 12:12:27,,Sell,MNQH4,1,,Stop,,21509,Cancelled,,,,,,
7301604123,01/23/2024 12:12:27,01/23/2024 12:19:01,Sell,MNQH4,1,21533.25,Limit,21533.25,,Filled,,1:26:11,,,,
7301603101,01/24/2024 7:30:00,01/24/2024 7:30:00,Buy,MNQH4,1,21511.25,Market,21511.25,,Filled,0:01:46,,,,,
7301603102,01/24/2024 7:30:00,,Sell,MNQH4,1,,Stop,,21503,Cancelled,,,,,,
7301603103,01/24/2024 7:30:00,01/24/2024 7:31:46,Sell,MNQH4,1,21531.25,Limit,21531.25,,Filled,,1:49:02,,,,
7301603141,01/24/2024 9:20:48,01/24/2024 9:20:48,Sell,MNQH4,1,21503.5,Market,21503.5,,Filled,0:10:05,,,,,
7301603142,01/24/2024 9:20:48,01/24/2024 9:30:53,Buy,MNQH4,1,21520.75,Stop,,21520.75,Filled,,,,,,
7301603143,01/24/2024 9:20:48,,Buy,MNQH4,1,,Limit,21470.25,,Cancelled,,1:37:26,,,,
7301604561,01/24/2024 11:08:19,01/24/2024 11:08:19,Sell,MNQH4,1,21383,Market,21383,,Filled,0:02:42,,,,,
7301604562,01/24/2024 11:08:19,,Buy,MNQH4,1,,Stop,,21393.25,Cancelled,,,,,,
7301604563,01/24/2024 11:08:19,01/24/2024 11:11:01,Buy,MNQH4,1,21362.5,Limit,21362.5,,Filled,,1:42:58,,,,
7301602831,01/24/2024 12:53:59,01/24/2024 12:53:59,Sell,MNQH4,1,21398.5,Market,21398.5,,Filled,0:07:06,,,,,
7301602832,01/24/2024 12:53:59,,Buy,MNQH4,1,,Stop,,21406.5,Cancelled,,,,,,
7301602833,01/24/2024 12:53:59,01/24/2024 13:01:05,Buy,MNQH4,1,21381,Limit,21381,,Filled,,0:54:47,,,,
7301605731,01/24/2024 13:55:52,01/24/2024 13:55:52,Buy,MNQH4,1,21389.25,Market,21389.25,,Filled,0:06:46,,revenge,,,
7301605732,01/24/2024 13:55:52,,Sell,MNQH4,1,,Stop,,21379.75,Cancelled,,,revenge,,,
7301605733,01/24/2024 13:55:52,01/24/2024 14:02:38,Sell,MNQH4,1,21404.75,Limit,21404.75,,Filled,,0:02:27,revenge,,,
7301604341,01/25/2024 7:30:00,01/25/2024 7:30:00,Buy,MNQH4,1,21430,Market,21430,,Filled,0:09:27,,,,,
7301604342,01/25/2024 7:30:00,,Sell,MNQH4,1,,Stop,,21425,Cancelled,,,,,,
7301604343,01/25/2024 7:30:00,01/25/2024 7:39:27,Sell,MNQH4,1,21442.5,Limit,21442.5,,Filled,,1:21:23,,,,
7301604461,01/25/2024 9:00:50,01/25/2024 9:00:50,Sell,MNQH4,1,21362.5,Market,21362.5,,Filled,0:04:36,,,,,
7301604462,01/25/2024 9:00:50,,Buy,MNQH4,1,,Stop,,21370.5,Cancelled,,,,,,
7301604463,01/25/2024 9:00:50,01/25/2024 9:05:26,Buy,MNQH4,1,21349,Limit,21349,,Filled,,1:20:14,,,,
7301603731,01/25/2024 10:25:40,01/25/2024 10:25:40,Sell,MNQH4,1,21392.25,Market,21392.25,,Filled,0:08:30,,,,,
7301603732,01/25/2024 10:25:40,01/25/2024 10:34:10,Buy,MNQH4,1,21412,Stop,,21412,Filled,,,,,,
7301603733,01/25/2024 10:25:40,,Buy,MNQH4,1,,Limit,21349.5,,Cancelled,,1:11:48,,,,
7301604671,01/25/2024 11:45:58,01/25/2024 11:45:58,Buy,MNQH4,1,21418.5,Market,21418.5,,Filled,0:03:57,,,,,
7301604672,01/25/2024 11:45:58,01/25/2024 11:49:55,Sell,MNQH4,1,21409,Stop,,21409,Filled,,,,,,
7301604673,01/25/2024 11:45:58,,Sell,MNQH4,1,,Limit,21439.25,,Cancelled,,0:43:20,,,,
7301603131,01/25/2024 12:33:15,01/25/2024 12:33:15,Buy,MNQH4,1,21374,Market,21374,,Filled,0:06:18,,,,,
7301603132,01/25/2024 12:33:15,,Sell,MNQH4,1,,Stop,,21365.5,Cancelled,,,,,,
7301603133,01/25/2024 12:33:15,01/25/2024 12:39:33,Sell,MNQH4,1,21388.5,Limit,21388.5,,Filled,,1:05:48,,,,
7301603321,01/26/2024 7:30:00,01/26/2024 7:30:00,Sell,MNQH4,1,21518.25,Market,21518.25,,Filled,0:02:16,,,,,
7301603322,01/26/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21525.5,Cancelled,,,,,,
7301603323,01/26/2024 7:30:00,01/26/2024 7:32:16,Buy,MNQH4,1,21505.25,Limit,21505.25,,Filled,,1:32:49,,,,
7301605861,01/26/2024 9:05:05,01/26/2024 9:05:05,Sell,MNQH4,1,21490.75,Market,21490.75,,Filled,0:02:14,,,,outsized,
7301605862,01/26/2024 9:05:05,01/26/2024 9:07:19,Buy,MNQH4,1,21513.25,Stop,,21513.25,Filled,,,,,outsized,
7301605863,01/26/2024 9:05:05,,Buy,MNQH4,1,,Limit,21441.75,,Cancelled,,0:43:48,,,outsized,
7301604901,01/26/2024 9:51:07,01/26/2024 9:51:07,Sell,MNQH4,1,21379.75,Market,21379.75,,Filled,0:10:50,,,,,
7301604902,01/26/2024 9:51:07,,Buy,MNQH4,1,,Stop,,21391.75,Cancelled,,,,,,
7301604903,01/26/2024 9:51:07,01/26/2024 10:01:57,Buy,MNQH4,1,21360,Limit,21360,,Filled,,1:53:17,,,,
7301605461,01/26/2024 11:55:14,01/26/2024 11:55:14,Sell,MNQH4,1,21512,Market,21512,,Filled,0:03:16,,,,,
7301605462,01/26/2024 11:55:14,,Buy,MNQH4,1,,Stop,,21521,Cancelled,,,,,,
7301605463,01/26/2024 11:55:14,01/26/2024 11:58:30,Buy,MNQH4,1,21492.5,Limit,21492.5,,Filled,,0:47:50,,,,
7301605681,01/26/2024 12:46:20,01/26/2024 12:46:20,Sell,MNQH4,1,21368.5,Market,21368.5,,Filled,0:07:22,,revenge,,,
7301605682,01/26/2024 12:46:20,01/26/2024 12:53:42,Buy,MNQH4,1,21387,Stop,,21387,Filled,,,revenge,,,
7301605683,01/26/2024 12:46:20,,Buy,MNQH4,1,,Limit,21336.75,,Cancelled,,0:01:24,revenge,,,
7301604001,01/29/2024 7:30:00,01/29/2024 7:30:00,Sell,MNQH4,1,21460,Market,21460,,Filled,0:03:27,,,,,
7301604002,01/29/2024 7:30:00,01/29/2024 7:33:27,Buy,MNQH4,1,21474.5,Stop,,21474.5,Filled,,,,,,
7301604003,01/29/2024 7:30:00,,Buy,MNQH4,1,,Limit,21428.25,,Cancelled,,1:04:33,,,,
7301604401,01/29/2024 8:38:00,01/29/2024 8:38:00,Sell,MNQH4,1,21490.5,Market,21490.5,,Filled,0:00:07,,,,,
7301604402,01/29/2024 8:38:00,01/29/2024 8:38:07,Buy,MNQH4,1,21504.75,Stop,,21504.75,Filled,,,,,,
7301604403,01/29/2024 8:38:00,,Buy,MNQH4,1,,Limit,21471.75,,Cancelled,,0:42:49,,,,
7301605151,01/29/2024 9:20:56,01/29/2024 9:20:56,Sell,MNQH4,1,21405.25,Market,21405.25,,Filled,0:01:41,,,,,
7301605152,01/29/2024 9:20:56,,Buy,MNQH4,1,,Stop,,21417.25,Cancelled,,,,,,
7301605153,01/29/2024 9:20:56,01/29/2024 9:22:37,Buy,MNQH4,1,21387.5,Limit,21387.5,,Filled,,1:06:16,,,,
7301604991,01/29/2024 10:28:53,01/29/2024 10:28:53,Sell,MNQH4,1,21499,Market,21499,,Filled,0:02:47,,,,,
7301604992,01/29/2024 10:28:53,01/29/2024 10:31:40,Buy,MNQH4,1,21518.5,Stop,,21518.5,Filled,,,,,,
7301604993,01/29/2024 10:28:53,,Buy,MNQH4,1,,Limit,21459.5,,Cancelled,,1:49:51,,,,
7301603461,01/29/2024 12:21:31,01/29/2024 12:21:31,Buy,MNQH4,1,21485,Market,21485,,Filled,0:04:15,,,,,
7301603462,01/29/2024 12:21:31,,Sell,MNQH4,1,,Stop,,21470,Cancelled,,,,,,
7301603463,01/29/2024 12:21:31,01/29/2024 12:25:46,Sell,MNQH4,1,21507.75,Limit,21507.75,,Filled,,0:08:37,,,,
7301604601,01/30/2024 7:30:00,01/30/2024 7:30:00,Sell,MNQH4,1,21474,Market,21474,,Filled,0:01:40,,,,,
7301604602,01/30/2024 7:30:00,01/30/2024 7:31:40,Buy,MNQH4,1,21491.25,Stop,,21491.25,Filled,,,,,,
7301604603,01/30/2024 7:30:00,,Buy,MNQH4,1,,Limit,21447,,Cancelled,,0:12:32,,,,
7301602851,01/30/2024 7:44:12,01/30/2024 7:44:12,Buy,MNQH4,1,21382.5,Market,21382.5,,Filled,0:04:28,,,,,
7301602852,01/30/2024 7:44:12,01/30/2024 7:48:40,Sell,MNQH4,1,21373.5,Stop,,21373.5,Filled,,,,,,
7301602853,01/30/2024 7:44:12,,Sell,MNQH4,1,,Limit,21403.75,,Cancelled,,0:13:36,,,,
7301603691,01/30/2024 8:02:16,01/30/2024 8:02:16,Sell,MNQH4,1,21368,Market,21368,,Filled,0:05:39,,,,,
7301603692,01/30/2024 8:02:16,01/30/2024 8:07:55,Buy,MNQH4,1,21384.75,Stop,,21384.75,Filled,,,,,,
7301603693,01/30/2024 8:02:16,,Buy,MNQH4,1,,Limit,21340.25,,Cancelled,,1:29:35,,,,
7301603471,01/30/2024 9:37:30,01/30/2024 9:37:30,Buy,MNQH4,1,21441.25,Market,21441.25,,Filled,0:05:59,,,,,
7301603472,01/30/2024 9:37:30,,Sell,MNQH4,1,,Stop,,21433.75,Cancelled,,,,,,
7301603473,01/30/2024 9:37:30,01/30/2024 9:43:29,Sell,MNQH4,1,21460,Limit,21460,,Filled,,0:41:46,,,,
7301604101,01/30/2024 10:25:15,01/30/2024 10:25:15,Sell,MNQH4,1,21377.75,Market,21377.75,,Filled,0:00:24,,,,,
7301604102,01/30/2024 10:25:15,,Buy,MNQH4,1,,Stop,,21390,Cancelled,,,,,,
7301604103,01/30/2024 10:25:15,01/30/2024 10:25:39,Buy,MNQH4,1,21360.25,Limit,21360.25,,Filled,,0:39:57,,,,
7301604351,01/31/2024 7:30:00,01/31/2024 7:30:00,Buy,MNQH4,1,21458,Market,21458,,Filled,0:07:33,,,,,
7301604352,01/31/2024 7:30:00,01/31/2024 7:37:33,Sell,MNQH4,1,21446,Stop,,21446,Filled,,,,,,
7301604353,01/31/2024 7:30:00,,Sell,MNQH4,1,,Limit,21486.75,,Cancelled,,0:59:26,,,,
7301605881,01/31/2024 8:36:59,01/31/2024 8:36:59,Sell,MNQH4,1,21427.75,Market,21427.75,,Filled,0:07:29,,,,outsized,
7301605882,01/31/2024 8:36:59,01/31/2024 8:44:28,Buy,MNQH4,1,21450,Stop,,21450,Filled,,,,,outsized,
7301605883,01/31/2024 8:36:59,,Buy,MNQH4,1,,Limit,21378,,Cancelled,,0:30:15,,,outsized,
7301605041,01/31/2024 9:14:43,01/31/2024 9:14:43,Sell,MNQH4,1,21434.25,Market,21434.25,,Filled,0:02:39,,,,,
7301605042,01/31/2024 9:14:43,,Buy,MNQH4,1,,Stop,,21443,Cancelled,,,,,,
7301605043,01/31/2024 9:14:43,01/31/2024 9:17:22,Buy,MNQH4,1,21419,Limit,21419,,Filled,,0:31:13,,,,
7301604131,01/31/2024 9:48:35,01/31/2024 9:48:35,Buy,MNQH4,1,21359.25,Market,21359.25,,Filled,0:05:56,,,,,
7301604132,01/31/2024 9:48:35,01/31/2024 9:54:31,Sell,MNQH4,1,21349,Stop,,21349,Filled,,,,,,
7301604133,01/31/2024 9:48:35,,Sell,MNQH4,1,,Limit,21380.25,,Cancelled,,0:23:56,,,,
7301603001,01/31/2024 10:18:27,01/31/2024 10:18:27,Buy,MNQH4,1,21508.25,Market,21508.25,,Filled,0:03:07,,,,,
7301603002,01/31/2024 10:18:27,01/31/2024 10:21:34,Sell,MNQH4,1,21497.5,Stop,,21497.5,Filled,,,,,,
7301603003,01/31/2024 10:18:27,,Sell,MNQH4,1,,Limit,21523,,Cancelled,,0:34:58,,,,
7301604631,02/01/2024 7:30:00,02/01/2024 7:30:00,Sell,MNQH4,1,21363.25,Market,21363.25,,Filled,0:07:41,,,,,
7301604632,02/01/2024 7:30:00,02/01/2024 7:37:41,Buy,MNQH4,1,21378.25,Stop,,21378.25,Filled,,,,,,
7301604633,02/01/2024 7:30:00,,Buy,MNQH4,1,,Limit,21340.75,,Cancelled,,0:23:18,,,,
7301604981,02/01/2024 8:00:59,02/01/2024 8:00:59,Buy,MNQH4,1,21421.25,Market,21421.25,,Filled,0:06:55,,,,,
7301604982,02/01/2024 8:00:59,02/01/2024 8:07:54,Sell,MNQH4,1,21403,Stop,,21403,Filled,,,,,,
7301604983,02/01/2024 8:00:59,,Sell,MNQH4,1,,Limit,21464.5,,Cancelled,,0:13:20,,,,
7301605621,02/01/2024 8:21:14,02/01/2024 8:21:14,Buy,MNQH4,1,21472.5,Market,21472.5,,Filled,0:11:11,,revenge,,,
7301605622,02/01/2024 8:21:14,02/01/2024 8:32:25,Sell,MNQH4,1,21458.5,Stop,,21458.5,Filled,,,revenge,,,
7301605623,02/01/2024 8:21:14,,Sell,MNQH4,1,,Limit,21493.5,,Cancelled,,0:01:08,revenge,,,
7301605121,02/01/2024 8:33:33,02/01/2024 8:33:33,Buy,MNQH4,1,21443.25,Market,21443.25,,Filled,0:01:32,,,,,
7301605122,02/01/2024 8:33:33,02/01/2024 8:35:05,Sell,MNQH4,1,21427.75,Stop,,21427.75,Filled,,,,,,
7301605123,02/01/2024 8:33:33,,Sell,MNQH4,1,,Limit,21466,,Cancelled,,1:47:36,,,,
7301603591,02/01/2024 10:22:41,02/01/2024 10:22:41,Sell,MNQH4,1,21371,Market,21371,,Filled,0:07:25,,,,,
7301603592,02/01/2024 10:22:41,,Buy,MNQH4,1,,Stop,,21381,Cancelled,,,,,,
7301603593,02/01/2024 10:22:41,02/01/2024 10:30:06,Buy,MNQH4,1,21350.25,Limit,21350.25,,Filled,,1:53:39,,,,
7301603771,02/02/2024 7:30:00,02/02/2024 7:30:00,Sell,MNQH4,1,21527.5,Market,21527.5,,Filled,0:06:00,,,,,
7301603772,02/02/2024 7:30:00,02/02/2024 7:36:00,Buy,MNQH4,1,21537,Stop,,21537,Filled,,,,,,
7301603773,02/02/2024 7:30:00,,Buy,MNQH4,1,,Limit,21514.5,,Cancelled,,0:57:11,,,,
7301602941,02/02/2024 8:33:11,02/02/2024 8:33:11,Buy,MNQH4,1,21454.5,Market,21454.5,,Filled,0:11:07,,,,,
7301602942,02/02/2024 8:33:11,02/02/2024 8:44:18,Sell,MNQH4,1,21438.5,Stop,,21438.5,Filled,,,,,,
7301602943,02/02/2024 8:33:11,,Sell,MNQH4,1,,Limit,21486.75,,Cancelled,,1:40:30,,,,
7301605891,02/02/2024 10:24:48,02/02/2024 10:24:48,Sell,MNQH4,1,21405.5,Market,21405.5,,Filled,0:00:10,,,,outsized,
7301605892,02/02/2024 10:24:48,02/02/2024 10:24:58,Buy,MNQH4,1,21427.25,Stop,,21427.25,Filled,,,,,outsized,
7301605893,02/02/2024 10:24:48,,Buy,MNQH4,1,,Limit,21373.5,,Cancelled,,1:00:42,,,outsized,
7301603061,02/02/2024 11:25:40,02/02/2024 11:25:40,Sell,MNQH4,1,21360.75,Market,21360.75,,Filled,0:05:38,,,,,
7301603062,02/02/2024 11:25:40,,Buy,MNQH4,1,,Stop,,21367.5,Cancelled,,,,,,
7301603063,02/02/2024 11:25:40,02/02/2024 11:31:18,Buy,MNQH4,1,21348,Limit,21348,,Filled,,0:41:52,,,,
7301604321,02/02/2024 12:13:10,02/02/2024 12:13:10,Sell,MNQH4,1,21486.5,Market,21486.5,,Filled,0:05:28,,,,,
7301604322,02/02/2024 12:13:10,02/02/2024 12:18:38,Buy,MNQH4,1,21504.25,Stop,,21504.25,Filled,,,,,,
7301604323,02/02/2024 12:13:10,,Buy,MNQH4,1,,Limit,21453.25,,Cancelled,,0:17:54,,,,
7301603261,02/05/2024 7:30:00,02/05/2024 7:30:00,Sell,MNQH4,1,21417.75,Market,21417.75,,Filled,0:08:29,,,,,
7301603262,02/05/2024 7:30:00,02/05/2024 7:38:29,Buy,MNQH4,1,21431.75,Stop,,21431.75,Filled,,,,,,
7301603263,02/05/2024 7:30:00,,Buy,MNQH4,1,,Limit,21400.25,,Cancelled,,1:20:03,,,,
7301602971,02/05/2024 8:58:32,02/05/2024 8:58:32,Buy,MNQH4,1,21423.75,Market,21423.75,,Filled,0:03:45,,,,,
7301602972,02/05/2024 8:58:32,02/05/2024 9:02:17,Sell,MNQH4,1,21406.25,Stop,,21406.25,Filled,,,,,,
7301602973,02/05/2024 8:58:32,,Sell,MNQH4,1,,Limit,21451.75,,Cancelled,,1:47:13,,,,
7301603311,02/05/2024 10:49:30,02/05/2024 10:49:30,Sell,MNQH4,1,21519.25,Market,21519.25,,Filled,0:08:13,,,,,
7301603312,02/05/2024 10:49:30,,Buy,MNQH4,1,,Stop,,21530.25,Cancelled,,,,,,
7301603313,02/05/2024 10:49:30,02/05/2024 10:57:43,Buy,MNQH4,1,21503,Limit,21503,,Filled,,0:13:44,,,,
7301603741,02/05/2024 11:11:27,02/05/2024 11:11:27,Buy,MNQH4,1,21519.5,Market,21519.5,,Filled,0:05:06,,,,,
7301603742,02/05/2024 11:11:27,,Sell,MNQH4,1,,Stop,,21510.75,Cancelled,,,,,,
7301603743,02/05/2024 11:11:27,02/05/2024 11:16:33,Sell,MNQH4,1,21537.25,Limit,21537.25,,Filled,,1:28:05,,,,
7301605821,02/05/2024 12:44:38,02/05/2024 12:44:38,Sell,MNQH4,1,21453,Market,21453,,Filled,0:10:55,,,excessive,,
7301605822,02/05/2024 12:44:38,02/05/2024 12:55:33,Buy,MNQH4,1,21470.25,Stop,,21470.25,Filled,,,,excessive,,
7301605823,02/05/2024 12:44:38,,Buy,MNQH4,1,,Limit,21413.75,,Cancelled,,1:20:09,,excessive,,
7301605451,02/06/2024 7:30:00,02/06/2024 7:30:00,Buy,MNQH4,1,21357,Market,21357,,Filled,0:01:03,,,,,
7301605452,02/06/2024 7:30:00,02/06/2024 7:31:03,Sell,MNQH4,1,21348.75,Stop,,21348.75,Filled,,,,,,
7301605453,02/06/2024 7:30:00,,Sell,MNQH4,1,,Limit,21375.75,,Cancelled,,1:41:54,,,,
7301604881,02/06/2024 9:12:57,02/06/2024 9:12:57,Sell,MNQH4,1,21471.75,Market,21471.75,,Filled,0:05:17,,,,,
7301604882,02/06/2024 9:12:57,,Buy,MNQH4,1,,Stop,,21482.75,Cancelled,,,,,,
7301604883,02/06/2024 9:12:57,02/06/2024 9:18:14,Buy,MNQH4,1,21450.5,Limit,21450.5,,Filled,,1:41:12,,,,
7301605641,02/06/2024 10:59:26,02/06/2024 10:59:26,Buy,MNQH4,1,21396.25,Market,21396.25,,Filled,0:05:50,,revenge,,,
7301605642,02/06/2024 10:59:26,02/06/2024 11:05:16,Sell,MNQH4,1,21382.5,Stop,,21382.5,Filled,,,revenge,,,
7301605643,02/06/2024 10:59:26,,Sell,MNQH4,1,,Limit,21418,,Cancelled,,0:02:58,revenge,,,
7301603041,02/06/2024 11:08:14,02/06/2024 11:08:14,Buy,MNQH4,1,21401.75,Market,21401.75,,Filled,0:01:41,,,,,
7301603042,02/06/2024 11:08:14,02/06/2024 11:09:55,Sell,MNQH4,1,21393.25,Stop,,21393.25,Filled,,,,,,
7301603043,02/06/2024 11:08:14,,Sell,MNQH4,1,,Limit,21423,,Cancelled,,0:47:13,,,,
7301602871,02/06/2024 11:57:08,02/06/2024 11:57:08,Sell,MNQH4,1,21385.25,Market,21385.25,,Filled,0:10:15,,,,,
7301602872,02/06/2024 11:57:08,02/06/2024 12:07:23,Buy,MNQH4,1,21395,Stop,,21395,Filled,,,,,,
7301602873,02/06/2024 11:57:08,,Buy,MNQH4,1,,Limit,21369.75,,Cancelled,,1:08:49,,,,
7301603681,02/07/2024 7:30:00,02/07/2024 7:30:00,Buy,MNQH4,1,21393,Market,21393,,Filled,0:01:17,,,,,
7301603682,02/07/2024 7:30:00,,Sell,MNQH4,1,,Stop,,21383,Cancelled,,,,,,
7301603683,02/07/2024 7:30:00,02/07/2024 7:31:17,Sell,MNQH4,1,21411.25,Limit,21411.25,,Filled,,1:41:45,,,,
7301603991,02/07/2024 9:13:02,02/07/2024 9:13:02,Buy,MNQH4,1,21438.5,Market,21438.5,,Filled,0:00:45,,,,,
7301603992,02/07/2024 9:13:02,,Sell,MNQH4,1,,Stop,,21425,Cancelled,,,,,,
7301603993,02/07/2024 9:13:02,02/07/2024 9:13:47,Sell,MNQH4,1,21458.25,Limit,21458.25,,Filled,,0:28:00,,,,
7301603831,02/07/2024 9:41:47,02/07/2024 9:41:47,Buy,MNQH4,1,21482,Market,21482,,Filled,0:01:11,,,,,
7301603832,02/07/2024 9:41:47,02/07/2024 9:42:58,Sell,MNQH4,1,21462.5,Stop,,21462.5,Filled,,,,,,
7301603833,02/07/2024 9:41:47,,Sell,MNQH4,1,,Limit,21510.75,,Cancelled,,1:56:42,,,,
7301603751,02/07/2024 11:39:40,02/07/2024 11:39:40,Sell,MNQH4,1,21368.25,Market,21368.25,,Filled,0:02:55,,,,,
7301603752,02/07/2024 11:39:40,02/07/2024 11:42:35,Buy,MNQH4,1,21380.25,Stop,,21380.25,Filled,,,,,,
7301603753,02/07/2024 11:39:40,,Buy,MNQH4,1,,Limit,21343.75,,Cancelled,,0:20:54,,,,
7301605191,02/07/2024 12:03:29,02/07/2024 12:03:29,Buy,MNQH4,1,21466.25,Market,21466.25,,Filled,0:02:11,,,,,
7301605192,02/07/2024 12:03:29,,Sell,MNQH4,1,,Stop,,21454,Cancelled,,,,,,
7301605193,02/07/2024 12:03:29,02/07/2024 12:05:40,Sell,MNQH4,1,21484.25,Limit,21484.25,,Filled,,0:21:12,,,,
7301604391,02/08/2024 7:30:00,02/08/2024 7:30:00,Buy,MNQH4,1,21394.75,Market,21394.75,,Filled,0:08:56,,,,,
7301604392,02/08/2024 7:30:00,02/08/2024 7:38:56,Sell,MNQH4,1,21376,Stop,,21376,Filled,,,,,,
7301604393,02/08/2024 7:30:00,,Sell,MNQH4,1,,Limit,21425.5,,Cancelled,,1:55:36,,,,
7301605901,02/08/2024 9:34:32,02/08/2024 9:34:32,Sell,MNQH4,1,21482.25,Market,21482.25,,Filled,0:04:29,,,,outsized,
7301605902,02/08/2024 9:34:32,02/08/2024 9:39:01,Buy,MNQH4,1,21503.25,Stop,,21503.25,Filled,,,,,outsized,
7301605903,02/08/2024 9:34:32,,Buy,MNQH4,1,,Limit,21436.5,,Cancelled,,0:13:05,,,outsized,
7301605331,02/08/2024 9:52:06,02/08/2024 9:52:06,Buy,MNQH4,1,21356.25,Market,21356.25,,Filled,0:03:13,,,,,
7301605332,02/08/2024 9:52:06,,Sell,MNQH4,1,,Stop,,21347.25,Cancelled,,,,,,
7301605333,02/08/2024 9:52:06,02/08/2024 9:55:19,Sell,MNQH4,1,21375.75,Limit,21375.75,,Filled,,0:14:02,,,,
7301604851,02/08/2024 10:09:21,02/08/2024 10:09:21,Sell,MNQH4,1,21448.5,Market,21448.5,,Filled,0:02:02,,,,,
7301604852,02/08/2024 10:09:21,,Buy,MNQH4,1,,Stop,,21459.75,Cancelled,,,,,,
7301604853,02/08/2024 10:09:21,02/08/2024 10:11:23,Buy,MNQH4,1,21427.5,Limit,21427.5,,Filled,,0:37:57,,,,
